imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8,imf9,imf10,imf11,res,Temperature,humidity,Liquid,Wind Speed,holiday,power
-14.15170545,76.65010286,78.31739104,0.977054251,32.59117655,-12.8552745,-8.851896865,-33.3843956,-3.141571269,-9.356623989,3.101390785,1147.770552,27.85219727,0.019371916,0.21624756,3.097507664,0,1257.6662
15.06100044,75.9390234,143.7935543,6.936761958,33.05524002,-16.10542725,-8.756113739,-33.42358113,-3.106552866,-9.342209534,3.089307949,1147.771596,28.51583252,0.019059155,0.2635498,1.815464206,0,1354.9126
10.27159654,60.138861,198.6338789,12.74332769,33.39313258,-19.35449016,-8.659028474,-33.4606825,-3.071497353,-9.327762606,3.07722372,1147.772641,29.00960693,0.018891362,0.26245117,0.971649095,0,1392.1572
-18.48973281,43.44439279,238.8933848,18.29667411,33.60112622,-22.59870733,-8.560666663,-33.49570563,-3.036405094,-9.313283289,3.065138102,1147.773685,29.11785278,0.018509941,0.22570801,1.979148271,0,1389.5799
4.998225411,26.37204647,261.9925126,23.49672386,33.67545271,-25.83428258,-8.461053896,-33.52865645,-3.001276471,-9.298771674,3.0530511,1147.774729,29.22002563,0.01885329,0.19592285,2.173809508,0,1421.2387
22.82757958,1.692593064,267.6966645,28.2433996,33.61227793,-29.0573539,-8.360215767,-33.55954085,-2.966111866,-9.284227845,3.040962719,1147.775773,29.23613892,0.019181361,0.21459961,1.492900918,0,1421.6618
13.2521725,-34.40431061,256.7395806,32.45626544,33.40773349,-32.26402497,-8.258177866,-33.58836476,-2.93091166,-9.269651892,3.028872964,1147.776817,29.36342773,0.01847184,0.2074585,1.324175015,0,1365.946
-0.263849936,-66.87467722,229.891302,36.13345128,33.05794495,-35.45039343,-8.154965785,-33.61513408,-2.895676236,-9.255043902,3.016781839,1147.777861,28.55962524,0.01902117,0.19366455,1.589494846,0,1293.3676
-29.00719891,-78.06006235,187.902228,39.29315335,32.55861274,-38.61255665,-8.050605115,-33.63985473,-2.860405974,-9.240403961,3.004689351,1147.778904,27.58080444,0.019112734,0.1854248,2.291659185,0,1211.0665
-10.62142348,-54.48017343,132.3233479,41.9552673,31.90373784,-41.74661198,-7.945121448,-33.66253261,-2.825101258,-9.225732158,2.992595503,1147.779948,26.81060181,0.019112729,0.15423584,3.407980036,0,1196.4482
31.67348196,-9.564165122,68.0065433,44.14011363,31.0868964,-44.84865678,-7.838540376,-33.68317365,-2.789762468,-9.211028579,2.9805003,1147.780991,26.12502441,0.019265303,0.12338257,4.088163053,0,1217.7332
27.69370448,36.77516111,1.074861387,45.86800612,30.10167127,-47.91478842,-7.730887491,-33.70178375,-2.754389987,-9.196293313,2.968403748,1147.782035,25.52584229,0.019250011,0.10662842,4.199440183,0,1190.9657
1.902771755,69.63898396,-62.15887155,47.15901899,28.94188488,-50.94110426,-7.622188383,-33.71836882,-2.718984196,-9.181526447,2.95630585,1147.783078,25.14342651,0.019082125,0.09933472,4.235972171,0,1132.041
-5.243146939,83.16114282,-116.6395315,48.03163703,27.6029491,-53.92370165,-7.512468644,-33.73293478,-2.683545478,-9.166728068,2.944206613,1147.784121,24.91652832,0.018952385,0.09234619,4.122829025,0,1080.622
-8.616163743,80.55056991,-159.8022058,48.50048481,26.08413598,-56.85867796,-7.401753867,-33.74548754,-2.648074214,-9.151898264,2.93210604,1147.785165,24.80944214,0.018799752,0.09933472,3.876875095,0,1027.6282
-28.45086574,70.3465725,-191.0437821,48.57564613,24.38925837,-59.74213055,-7.290069642,-33.75603301,-2.612570785,-9.137037122,2.920004138,1147.786208,24.85836182,0.018738672,0.12106323,3.697864537,0,961.9852
-25.64075945,50.55690875,-210.1330792,48.26203432,22.52729958,-62.57015677,-7.177441561,-33.76457708,-2.577035588,-9.122144729,2.907900909,1147.787251,24.82650146,0.018677592,0.13574219,3.587170342,0,921.0562
-11.50532099,23.23673979,-216.8390495,47.56069129,20.51111436,-65.33885399,-7.063895217,-33.77112561,-2.541469075,-9.107221173,2.89579636,1147.788294,24.75344238,0.018578373,0.14404297,3.569567775,0,895.8257
3.340289855,-8.093289647,-210.9330107,46.47428871,18.35429314,-68.04431957,-6.949456199,-33.7756844,-2.505871716,-9.092266542,2.883690496,1147.789337,24.7769104,0.018425755,0.16906738,3.594662739,0,879.448
10.65533187,-40.15979646,-192.2541356,45.01729633,16.07042636,-70.68265087,-6.834150101,-33.77825929,-2.470243985,-9.077280923,2.87158332,1147.790379,24.75231323,0.018326554,0.20605469,3.544914054,0,867.1485
20.98400283,-70.66877091,-160.9824728,43.2158941,13.67310446,-73.24994525,-6.718002513,-33.77885609,-2.434586356,-9.062264403,2.859474839,1147.791422,24.56881104,0.01830366,0.21478271,3.592339722,0,871.629
-18.21503286,-87.63999767,-118.1615791,41.09859813,11.17591788,-75.74230007,-6.601039027,-33.77748063,-2.398899301,-9.04721707,2.847365056,1147.792465,24.56286011,0.018578323,0.2354126,3.56831229,0,851.3308
-4.150437325,-64.15510113,-66.90794534,38.69392451,8.592457049,-78.15581269,-6.483285235,-33.77413872,-2.363183293,-9.032139011,2.835253977,1147.793507,25.39345703,0.019264976,0.23394775,5.211631263,0,932.8931
12.58369038,-8.768523301,-12.4296076,36.03038938,5.93631241,-80.48658047,-6.364766729,-33.76883619,-2.327438807,-9.017030314,2.823141607,1147.79455,26.46541748,0.019882968,0.24493408,5.602002549,0,1052.0053
-9.552894158,54.38548488,39.63885223,33.13650883,3.221074398,-82.73070077,-6.245509099,-33.76157885,-2.291666314,-9.001891066,2.81102795,1147.795592,27.18911133,0.019791426,0.2593994,5.191716106,0,1137.4043
-1.655436016,83.34297315,83.66285226,30.04079897,0.46033345,-84.88427095,-6.125537938,-33.75237252,-2.255866288,-8.986721354,2.798913011,1147.796634,27.76357422,0.01963122,0.26208496,4.963829696,0,1210.4423
8.030452259,75.89560461,115.2693647,26.77177592,-2.332319997,-86.94338838,-6.004878837,-33.74122304,-2.220039202,-8.971521267,2.786796796,1147.797676,28.19985352,0.019455718,0.29211426,4.95867285,0,1236.3383
-8.143481862,49.87892195,135.1457223,23.35795579,-5.143295505,-88.9041504,-5.883557387,-33.72813621,-2.18418553,-8.956290891,2.774679309,1147.798718,28.06188354,0.019188652,0.29162598,5.374721775,0,1206.0129
6.14443836,17.56420857,145.2973875,19.82785468,-7.959002637,-90.76265439,-5.761599181,-33.71311786,-2.148305744,-8.941030313,2.762560554,1147.79976,27.72704468,0.019135224,0.2689209,5.650089827,0,1190.1105
10.30451013,-12.89531658,147.7438446,16.21011114,-10.76585096,-92.5149977,-5.63902981,-33.6961738,-2.112400318,-8.925739623,2.750440537,1147.800802,27.55516968,0.019188624,0.27697754,5.302040398,0,1158.2602
-12.1443008,-38.66090309,144.505341,12.53260044,-13.55025003,-94.1572777,-5.515874865,-33.67730987,-2.076469725,-8.910418906,2.738319263,1147.801844,27.39748535,0.019310694,0.27514648,4.397305082,0,1098.8853
14.04141169,-63.71974094,137.6070137,8.818308449,-16.29860941,-95.68559174,-5.392159939,-33.65653187,-2.040514438,-8.89506825,2.726196737,1147.802886,27.17470703,0.01938697,0.25927734,3.16634549,0,1085.3076
-15.96828507,-62.70300711,128.8984783,5.088968085,-18.99733867,-97.09603718,-5.267910622,-33.63384563,-2.00453493,-8.879687743,2.714072962,1147.803928,26.92321167,0.01989048,0.26672363,1.305806252,0,1039.9548
-17.16829006,-22.35136983,119.2522079,1.366312253,-21.63284737,-98.38471139,-5.143152506,-33.60925698,-1.968531674,-8.864277472,2.701947945,1147.804969,26.59951172,0.019272469,0.23406982,0.23224044,0,1062.003
18.24682784,29.42823007,108.2837182,-2.327926137,-24.19154506,-99.54771172,-5.017911183,-33.58277172,-1.932505143,-8.848837525,2.68982169,1147.806011,26.34545288,0.018616315,0.19708252,0.426189491,0,1131.0054
-13.57808158,50.67409522,95.33856283,-5.972014177,-26.65984133,-100.5811355,-4.892212245,-33.55439569,-1.896455812,-8.833367989,2.677694202,1147.807052,26.07338867,0.018601038,0.16638184,1.649099833,0,1100.5299
-18.76492147,45.13177312,79.9950034,-9.544218957,-29.02414572,-101.4810802,-4.766081282,-33.5241347,-1.860384151,-8.817868951,2.665565486,1147.808093,25.50075684,0.018715462,0.1362915,3.125938658,0,1067.8176
-12.18137709,27.50229471,62.54940021,-13.02280757,-31.2708678,-102.2436431,-4.639543887,-33.49199457,-1.824290636,-8.8023405,2.653435546,1147.809135,24.94954834,0.018776484,0.11383057,3.870070636,0,1033.0374
17.78223682,6.044563448,42.68457053,-16.3860471,-33.38641713,-102.8649215,-4.512625652,-33.45798113,-1.788175739,-8.786782721,2.641304388,1147.810176,24.70253906,0.018730707,0.09817505,4.275452259,0,1015.7799
-11.63507574,-7.194856821,19.87185248,-19.61220464,-35.35720328,-103.3410129,-4.385352167,-33.42210019,-1.752039933,-8.771195704,2.629172017,1147.811217,24.58086548,0.01867731,0.098602295,4.450042345,0,944.8412
-9.659234414,-14.5700786,-6.417415804,-22.67954729,-37.16963581,-103.6680145,-4.257749025,-33.38435757,-1.715883692,-8.755579535,2.617038436,1147.812258,24.48302612,0.018593393,0.12713623,4.191080281,0,908.1518
-10.81100007,-9.739038107,-35.71043125,-25.56634213,-38.81012429,-103.8420216,-4.129844088,-33.3447591,-1.679707488,-8.739934301,2.604903652,1147.813299,24.40960083,0.018402664,0.152771,3.745226515,0,878.045
-12.63899577,1.099497015,-63.35319718,-28.25085625,-40.26507826,-103.8591193,-4.001674957,-33.3033106,-1.643511795,-8.724260091,2.592767668,1147.81434,24.28463135,0.018166162,0.15637207,3.380419005,0,855.4666
-3.061832654,3.215633465,-83.11200316,-30.71135675,-41.5209073,-103.7153883,-3.873284082,-33.26001788,-1.607297086,-8.708556991,2.580630491,1147.81538,24.10579834,0.017975442,0.15771484,3.201045581,0,844.041
12.14508456,-8.576889539,-90.23747771,-32.92611071,-42.56402098,-103.4069084,-3.744714561,-33.21488676,-1.571063833,-8.69282509,2.568492124,1147.816421,23.9744812,0.017815249,0.14691162,3.173845107,0,837.5951
-11.12279701,-27.98679489,-84.77251981,-34.87350451,-43.38082885,-102.9297594,-3.616009492,-33.16792308,-1.534812511,-8.677064474,2.556352573,1147.817461,24.08419189,0.017906828,0.123535156,3.076374519,0,798.3118
7.272977155,-31.12160738,-68.60085684,-36.53240158,-43.95745244,-102.2803092,-3.487211971,-33.11913264,-1.498543592,-8.66127523,2.544211842,1147.818502,25.02559814,0.018471433,0.09790039,4.327791671,0,828.3769
9.107509009,-14.62382611,-45.82537003,-37.88178465,-44.27886116,-101.4560779,-3.358365098,-33.06852127,-1.46225755,-8.645457448,2.532069936,1147.819542,26.02160034,0.018425692,0.0769043,4.638202715,0,868.8586
-5.827222301,15.09046862,-19.31633662,-38.89978255,-44.3300304,-100.4554333,-3.229511968,-33.01609479,-1.425954857,-8.629611213,2.519926861,1147.820583,27.1284729,0.017586509,0.06072998,4.776621384,0,910.301
-7.939080332,38.7114933,8.532612063,-39.56045771,-44.09763333,-99.27911208,-3.10069568,-32.96185902,-1.389635988,-8.613736613,2.50778262,1147.821623,28.04497681,0.01729665,0.04548645,4.84292194,0,960.6313
8.045033072,43.52320692,35.37134051,-39.8339384,-43.57063197,-97.92949597,-2.97195933,-32.90581978,-1.353301414,-8.597833737,2.49563722,1147.822663,29.04924927,0.017533183,0.041778564,4.828112591,0,1010.0949
-8.690009948,25.11938944,59.2051182,-39.6830267,-42.74290767,-96.41137372,-2.843346017,-32.84798289,-1.316951609,-8.58190267,2.483490664,1147.823703,29.6980835,0.017601872,0.05722046,5.135572186,0,1001.5142
10.05771504,10.71648516,78.80839805,-39.05096167,-41.62733535,-94.73010349,-2.714898837,-32.78835417,-1.280587046,-8.565943501,2.471342958,1147.824743,29.99529419,0.017685806,0.08190918,5.819202639,0,1029.1205
-12.16764306,-2.865808012,93.13705486,-37.87612955,-40.24164275,-92.89104346,-2.586660889,-32.72693944,-1.244208199,-8.549956317,2.459194106,1147.825783,29.89632568,0.017823117,0.12097168,6.667048899,0,1012.272
14.94855082,-40.88692051,101.1502056,-36.09689491,-38.60357928,-90.89955178,-2.458675269,-32.66374453,-1.207815541,-8.533941206,2.447044114,1147.826822,29.50289307,0.018174026,0.16516113,7.045630899,0,1015.0215
11.65956538,-67.46618504,101.8202023,-33.65188871,-36.73089435,-88.76098662,-2.330985076,-32.59877525,-1.171409544,-8.517898254,2.434892985,1147.827862,28.75332031,0.01869278,0.16638184,6.56594101,0,992.5135
-9.302822732,-65.01674483,94.24338568,-30.50072804,-34.64133738,-86.48070615,-2.203633406,-32.53203742,-1.134990682,-8.50182755,2.422740726,1147.828902,27.77501831,0.018753769,0.16070557,6.309204625,0,974.1802
-25.03110874,-27.44571499,78.30951158,-26.69380134,-32.35265779,-84.06406854,-2.076663357,-32.46353686,-1.098559428,-8.485729181,2.410587341,1147.829941,26.48192749,0.018967362,0.14129639,4.950779905,0,988.8382
28.3644865,33.53484577,55.28571852,-22.3447105,-29.88260499,-81.51643194,-1.950118027,-32.39327941,-1.062116255,-8.469603235,2.398432834,1147.830981,25.71804199,0.018830018,0.11831665,4.981780801,0,1089.7956
-2.048089309,76.52630795,26.75357051,-17.57788069,-27.24892841,-78.84315454,-1.824040513,-32.32127086,-1.025661637,-8.453449798,2.386277211,1147.83202,25.27736816,0.018700317,0.10952759,4.927144048,0,1084.1557
-19.97828834,92.16128781,-5.828314311,-12.51773706,-24.46937745,-76.04959449,-1.698473912,-32.24751705,-0.989196046,-8.437268958,2.374120477,1147.833059,24.90792236,0.018578256,0.09918213,4.65635125,0,1060.1527
-25.90781323,84.81871343,-41.14617918,-7.288704771,-21.56170155,-73.14110996,-1.573461322,-32.1720238,-0.952719956,-8.421060803,2.361962636,1147.834099,24.65001831,0.01842568,0.09164429,4.518597815,0,1022.85
-38.77559722,60.79550067,-76.6215245,-2.015208986,-18.5436501,-70.12305912,-1.44904584,-32.09479692,-0.91623384,-8.40482542,2.349803693,1147.835138,24.40255127,0.018257834,0.081726074,4.427029057,0,962.0365
-36.62392697,23.51259663,-109.3289285,3.178325135,-15.43297254,-67.00080013,-1.325270564,-32.01584225,-0.879738171,-8.388562896,2.337643653,1147.836177,24.17296753,0.018089985,0.07055664,4.143543649,0,905.8687
-8.369573455,-23.72996728,-136.3429694,8.167472434,-12.24741828,-63.77969116,-1.202178591,-31.93516559,-0.843233422,-8.37227332,2.325482521,1147.837216,23.94475708,0.017922144,0.06686401,3.84617449,0,871.5077
22.83360245,-71.44796973,-154.7382254,12.82780775,-9.004736724,-60.46509038,-1.079813019,-31.85277277,-0.806720066,-8.355956778,2.313320302,1147.838254,23.70595703,0.017761918,0.062149048,3.730423334,0,848.0617
45.74331583,-106.9217654,-161.5978494,17.04348061,-5.722677303,-57.06235595,-0.958216945,-31.7686696,-0.770198577,-8.339613358,2.301157001,1147.839293,23.53395996,0.017624568,0.05769348,3.775005171,0,839.7859
30.17386716,-118.4127951,-154.1944432,20.7429902,-2.418989431,-53.57684603,-0.837433467,-31.68286192,-0.733669427,-8.323243147,2.288992622,1147.840332,23.3557373,0.017487226,0.054244995,3.746191464,0,830.8659
15.37357562,-106.7812797,-131.3305257,23.90361419,0.888577476,-50.0139188,-0.717505682,-31.59535554,-0.69713309,-8.306846233,2.27682717,1147.84137,23.20998535,0.017357523,0.04989624,3.708395753,0,860.8414
-48.68286176,-70.73135174,-95.56673298,26.51268117,4.182274001,-46.37893243,-0.598476687,-31.50615628,-0.660590039,-8.290422703,2.264660651,1147.842409,23.59432373,0.017532997,0.04727173,4.058546585,0,878.3865
-20.51084557,-13.2749042,-50.36444295,28.55751974,7.444350726,-42.67724506,-0.48038958,-31.41526996,-0.624040747,-8.273972645,2.252493069,1147.843447,25.0074707,0.018181494,0.047195435,6.275610717,0,1018.4767
49.79777111,47.90032235,0.814966454,30.0254585,10.65705824,-38.91421489,-0.363287459,-31.3227024,-0.587485688,-8.257496146,2.240324429,1147.844485,26.46984253,0.018326452,0.052963257,7.843004023,0,1209.8352
27.27569891,95.01482369,54.51011731,30.90382605,13.80264711,-35.09520006,-0.24721342,-31.22845943,-0.550925334,-8.240993294,2.228154736,1147.845524,27.51244507,0.018265422,0.0909729,8.72923139,0,1296.218
5.329755068,121.5883889,107.2596317,31.17995112,16.8633678,-31.22555874,-0.132210562,-31.13254685,-0.514360158,-8.224464176,2.215983994,1147.846562,27.9336792,0.018181503,0.12677002,8.475225476,0,1361.0545
-21.03757871,125.6399428,155.6021317,30.84118004,19.82145316,-27.31064911,-0.018321982,-31.0349705,-0.477790634,-8.207908879,2.203812209,1147.8476,28.52987061,0.01816624,0.11141968,7.990813393,0,1393.8689
-50.59245095,105.1883455,195.9874341,29.87476206,22.65923311,-23.35582933,0.094409223,-30.9357362,-0.441217235,-8.191327491,2.191639385,1147.848638,29.14516602,0.018150974,0.09963989,7.142815236,0,1390.3279
9.960976691,59.21432502,225.0508009,28.26698503,25.359999,-19.36645756,0.205939956,-30.83484976,-0.404640434,-8.1747201,2.179465528,1147.849676,29.51464233,0.018089926,0.09371948,6.199276624,0,1439.3075
50.37199305,0.903898015,241.5013552,26.00237953,27.90879942,-15.34789198,0.316227118,-30.73231701,-0.368060704,-8.158086792,2.167290642,1147.850714,29.6032959,0.018074654,0.087127686,5.381983552,0,1442.4163
42.25439423,-52.98659289,244.5888866,23.0638182,30.29234091,-11.30549074,0.425227613,-30.62814376,-0.331478518,-8.141427655,2.155114732,1147.851751,29.45028076,0.018265381,0.07531738,4.67614585,0,1387.2384
6.94502423,-93.92275293,233.536763,19.45998121,32.49794439,-7.244612009,0.532898342,-30.52233584,-0.29489435,-8.124742778,2.142937803,1147.852789,29.2680603,0.018677361,0.059158325,4.098141647,0,1302.859
-49.03803265,-114.0944276,207.4626646,15.30477934,34.51338778,-3.170613962,0.639196209,-30.41489906,-0.258308673,-8.108032246,2.130759859,1147.853826,28.49962769,0.018860467,0.050125122,3.681031459,0,1202.8203
-37.36623951,-108.7572407,165.9378752,10.7384028,36.32659147,0.911145239,0.744078116,-30.30583926,-0.22172196,-8.091296148,2.118580906,1147.854864,27.03112183,0.019379256,0.04978943,2.05514378,0,1179.8892
47.14854301,-78.92623377,110.690494,5.901031085,37.92548657,4.995307427,0.847500966,-30.19516224,-0.185134683,-8.074534571,2.106400949,1147.855901,26.31069336,0.019127468,0.051071167,1.785322441,0,1240.0896
42.04104453,-30.96500691,45.24788866,0.932843698,39.29800418,9.076514437,0.949421661,-30.08287383,-0.148547317,-8.057747602,2.094219992,1147.856939,25.91225586,0.018944342,0.051574707,1.6985305,0,1218.2427
27.7465025,18.94593469,-25.24207616,-4.025979869,40.43207541,13.1494081,1.049797103,-29.96897985,-0.111960333,-8.04093533,2.08203804,1147.857976,25.57497559,0.018745957,0.052444458,1.575146396,0,1183.8738
8.833896864,57.33148299,-95.68227529,-8.835260118,41.31563137,17.20863026,1.148584196,-29.85348612,-0.075374207,-8.024097841,2.069855098,1147.859013,25.27556763,0.01854758,0.055786133,1.533944858,0,1133.2966
-34.88272432,79.66899874,-161.1762205,-13.35481755,41.93660317,21.24882273,1.245739841,-29.73639846,-0.03878941,-8.007235222,2.057671171,1147.86005,25.00957642,0.018341584,0.058380127,1.611376757,0,1046.8217
-38.09782862,84.43747565,-217.4531409,-17.44447268,42.28292191,25.26462737,1.341220942,-29.61772269,-0.002206415,-7.990347562,2.045486264,1147.861087,24.76400146,0.018173737,0.06323242,1.800636966,0,992.6271
-31.28899007,74.17093408,-261.1482858,-20.964046,42.3425187,29.25068599,1.4349844,-29.49746463,0.034374303,-7.973434948,2.033300381,1147.862124,24.55721436,0.018051675,0.06991577,2.118044987,0,946.2567
3.834308122,51.60884892,-288.4470498,-23.77335802,42.10327987,33.20168522,1.526987119,-29.37563011,0.070952273,-7.956497467,2.021113528,1147.86316,24.35622559,0.018021172,0.07388306,2.418417273,0,932.6778
15.11439742,23.67374141,-295.3607886,-25.73222925,41.55287774,37.11252567,1.617186001,-29.25222493,0.10752702,-7.939535206,2.00892571,1147.864197,24.21334229,0.018005932,0.077941895,2.739902941,0,910.7666
21.42335432,-8.327126057,-277.8687774,-26.73414682,40.67875616,40.97833643,1.705537948,-29.12725493,0.144098071,-7.922548254,1.99673693,1147.865234,24.12676392,0.01797544,0.078552246,2.840953211,0,904.8122
23.12370081,-41.2914646,-231.9930968,-26.80732017,39.46820151,44.79445978,1.791999863,-29.00072593,0.180664955,-7.905536697,1.984547195,1147.86627,24.07790527,0.017914437,0.07846069,2.745632226,0,922.2117
-19.12113197,-54.50736473,-156.2725906,-26.01911215,37.91388137,48.55634356,1.876528649,-28.87264374,0.217227196,-7.888500623,1.972356508,1147.867307,24.43288574,0.018181503,0.07196045,2.411882979,0,945.7223
-16.68807863,-23.88280782,-58.14424581,-24.45993167,36.03128509,52.2596599,1.959081208,-28.74301418,0.253784323,-7.871440119,1.960164876,1147.868343,25.88308105,0.018791877,0.073150635,3.367513555,0,1080.5428
12.53865813,21.48773816,48.01190507,-22.2331898,33.84883833,55.9001468,2.039614442,-28.61184308,0.290335861,-7.854355273,1.947972302,1147.869379,27.17925415,0.019104704,0.07531738,4.404556222,0,1265.2352
-10.08839858,41.73845707,146.5461519,-19.44423216,31.39691731,59.47352624,2.118085255,-28.47913626,0.326881339,-7.837246173,1.935778791,1147.870415,28.27797852,0.019325983,0.078704834,4.935190311,0,1365.5572
4.007322245,21.06650244,223.8015672,-16.19840438,28.70597333,62.97544513,2.194450548,-28.34489953,0.363420282,-7.820112905,1.923584349,1147.871451,29.13848267,0.019402277,0.08358765,4.831066964,0,1440.5463
8.317661161,-15.23839182,274.4336733,-12.60105208,25.80647642,66.40153162,2.268667225,-28.20913872,0.399952218,-7.802955558,1.911388981,1147.872487,29.62822876,0.019325988,0.09375,4.244879894,0,1463.5603
-10.44837859,-33.30613542,296.4302736,-8.757520888,22.72889665,69.74741386,2.340692187,-28.07185965,0.436476673,-7.785774218,1.89919269,1147.873523,30.02687988,0.019318365,0.10864258,3.799708212,0,1453.0868
13.70829714,-27.79718127,288.0667857,-4.767618523,19.50370405,73.00872001,2.410482338,-27.93306814,0.472993174,-7.768568973,1.886995483,1147.874559,30.20070801,0.019242074,0.12786865,3.605491765,0,1478.6661
-18.09888278,13.13433499,251.130024,-0.709001062,16.16136868,76.18107823,2.47799458,-27.79277,0.509501248,-7.751339911,1.874797363,1147.875595,30.13808594,0.019226816,0.13708496,3.54625243,0,1454.9927
16.52763644,31.36124877,201.1972675,3.346213324,12.73230235,79.26017491,2.543185815,-27.65097107,0.546000423,-7.734087118,1.862598336,1147.87663,29.84139404,0.019486215,0.13226318,3.396077145,0,1461.8682
27.28700593,4.946522479,154.7859723,7.325906464,9.246683923,82.24192937,2.606012946,-27.50767715,0.582490224,-7.716810683,1.850398406,1147.877666,29.34197388,0.019921083,0.11315918,3.184965014,0,1403.5261
-30.62016059,-33.94495788,113.0703079,11.15796019,5.734634046,85.12231918,2.666432876,-27.36289408,0.618970178,-7.699510693,1.838197579,1147.878701,28.5699707,0.019730339,0.10031128,3.209404608,0,1268.46
-21.14002152,-27.61557509,73.52218508,14.77025632,2.226273352,87.8973219,2.724402506,-27.21662766,0.655439813,-7.682187236,1.825995859,1147.879737,27.3572937,0.020188106,0.08843994,2.444611496,0,1247.8472
33.14336795,7.261737862,34.61616142,18.0906767,-1.248277522,90.56291511,2.779878741,-27.06888373,0.691898655,-7.664840398,1.813793252,1147.880772,26.81109009,0.01981428,0.08099365,2.801076425,0,1300.8592
19.42977385,36.4371655,-4.81614419,21.04710315,-4.658897941,93.11507637,2.832818481,-26.9196681,0.728346231,-7.647470267,1.801589761,1147.881807,26.4487854,0.019623572,0.07803345,3.302023293,0,1279.2315
3.225087347,45.86809738,-46.84574303,23.56771061,-7.975760379,95.54978324,2.883178631,-26.7689866,0.764782069,-7.630076931,1.789385393,1147.882842,26.08233032,0.019532053,0.07723999,3.714130945,0,1232.3103
-10.16359648,39.60664799,-93.11227523,25.58230835,-11.17067163,97.8630133,2.930916091,-26.61684503,0.801205694,-7.612660477,1.777180151,1147.883877,25.68850098,0.019471029,0.07513428,4.051616537,0,1167.7691
-22.86597714,22.83386148,-140.671316,27.02355015,-14.21828303,100.0507441,2.975987766,-26.46324924,0.837616633,-7.595220993,1.76497404,1147.884912,25.40380249,0.019394772,0.07287598,4.488340589,0,1091.5576
-23.31455474,0.552962381,-185.3990203,27.82856573,-17.09772181,102.1089532,3.018350556,-26.30820502,0.874014415,-7.577758565,1.752767067,1147.885947,25.22167358,0.019341428,0.075286865,4.838603776,0,1024.3243
5.631252992,-20.03150712,-223.1715431,27.9413803,-19.79501074,104.0336182,3.057961366,-26.15171821,0.910398564,-7.560273282,1.740559234,1147.886982,25.10201416,0.019303376,0.07763672,4.628460675,0,994.4921
13.31108267,-30.9796829,-249.8633159,27.31333841,-22.30349187,105.8207166,3.094777097,-25.99379463,0.946768609,-7.542765231,1.728350548,1147.888017,25.05013428,0.019234683,0.07583618,4.243666107,0,963.42
4.410476198,-32.64122947,-261.3335464,25.89929691,-24.62001962,107.4662261,3.128754652,-25.83444009,0.983124075,-7.5252345,1.716141013,1147.889051,25.00420532,0.019158388,0.06729126,4.040694609,0,939.5386
-2.862159877,-40.78734505,-253.4498276,23.68199529,-26.74197694,108.9661241,3.159850933,-25.67366042,1.019464491,-7.507681175,1.703930633,1147.890086,24.8048645,0.019089662,0.06417847,4.10769001,0,929.3988
15.58230516,-66.42015308,-222.3509676,20.75358917,-28.6667468,110.3163883,3.188022844,-25.51146144,1.055789382,-7.490105344,1.691719415,1147.89112,24.69408569,0.019059146,0.055877686,4.542209098,0,950.0395
-16.05066345,-78.86679086,-165.9309491,17.23358825,-30.39171218,111.5129962,3.213227286,-25.34784897,1.092098276,-7.472507095,1.679507362,1147.892154,24.9477478,0.019227007,0.056106567,4.611576118,0,958.5631
9.437908433,-41.05327055,-88.54118896,13.2415022,-31.91425602,112.5519253,3.235421162,-25.18282882,1.128390699,-7.454886515,1.667294479,1147.893189,26.11544189,0.020050997,0.057250977,4.740847198,0,1095.0092
18.22400379,26.30848524,-0.614202276,8.896840705,-33.2317613,113.4291533,3.254561375,-25.01640682,1.164666179,-7.437243692,1.655080772,1147.894223,27.57277832,0.020463021,0.06329346,3.421573226,0,1254.5274
-19.44237039,81.23001718,86.21930845,4.319113443,-34.34161098,114.1406577,3.270604828,-24.8485888,1.200924241,-7.419578712,1.642866246,1147.895257,28.89684448,0.01939495,0.1427002,2.54785402,0,1353.8666
12.21259128,82.44948987,160.3621184,-0.372169905,-35.24118803,114.6824161,3.283508422,-24.67938056,1.237164413,-7.401891665,1.630650904,1147.896291,29.20891724,0.019250033,0.19195557,2.740669699,0,1456.0596
21.3216905,52.53308973,212.3812847,-5.057499657,-35.92787541,115.050406,3.29322906,-24.50878794,1.273386222,-7.384182636,1.618434752,1147.897325,29.6637207,0.019341644,0.20568848,2.654635465,0,1482.4905
17.30733371,17.63617041,241.3962925,-9.617366133,-36.3990655,115.2406144,3.299723646,-24.33681674,1.309589195,-7.366451713,1.606217795,1147.898358,29.69246826,0.019326443,0.19396973,2.410427431,0,1467.9746
-22.29900246,-7.380418102,250.1468602,-13.93225965,-36.65252562,115.249395,3.302957382,-24.1634728,1.345772858,-7.348698984,1.594000038,1147.899392,29.34932861,0.019837698,0.16949463,2.313129974,0,1407.762
9.147171067,-17.28450387,241.7894929,-17.90199136,-36.68779638,115.0748414,3.302928742,-23.98876201,1.381936739,-7.330924537,1.581781486,1147.900426,29.559198,0.020036181,0.15783691,2.742529323,0,1416.9846
18.07620809,-28.25727967,219.557979,-21.50365572,-36.50682846,114.7174403,3.299653685,-23.81269056,1.418080363,-7.313128458,1.569562142,1147.901459,29.54674683,0.019891335,0.14038086,3.308611847,0,1389.1468
